CustomerID,Churn,Tenure,Gender,AppTime,Complain,OrderIncrease,OrderCount,InactiveDays,CashbackAmount,Summary,Text,Sentiment_Score
55024,0,7.0,Male,4.0,0,14.0,2.0,5.0,161.0,Gold standard...Years of research on my part...,"When I found myself the owner of a dog so smart that I could tell her to unlock the car door and she could do it ( I kid you not, Biscit has the brain of a human 4 year old...) I began to look at animals differently...she truly became even more my my ""baby"" each day.<br /><br />Now let me backtrack into the day I decided to begin researching dog food with this baby in my life...<br /><br />I was a physician recruiter and had to visit a hospital in a town in Texas where they have more cows per capital than anywhere else in the U.S. in order to utilize them for human consumption.  I had several tours of this town and found out by the owners of several companies that it was no accident one of the largest dog food manufacturers is also here. (It is not Newmans own...bear with me)<br /><br />At first that sounds good to you, doesnt' it? That they must be using, for this other company, food grade meat in their dog food? Well, I personally, first hand, watched bull dozers pick up dying and dead cattle. I was proudly told how smart it was that THESE cows are then taken to the dog food plant. (remember, this is NOT Newman's Own, it was what lead me to find Newman's Own) (!) I had many conversations about this...no they dont find out what's wrong with the cows. They are the cancerous, diseased, unhealthy cows that go into this other maker's food. I was appalled. And yes, I was told how great it was because they buy them for nothing from the cattle company and no they aren't supposed to...but they can and they were ever so proud.<br /><br />Fast forward to a couple years ago with the dog food recall when pets were dying from diseased meat being in their food because of this very reason...cows with diseases so bad that it made pets die got into many brands of the cheap commerical dog foods.<br /><br />The reason why Newman's Own was one of a handful of companies who had no recall? They are one of the few companies that use FDA certified HUMAN GRADE meat. See label.<br /><br />Yep, they are allowed to put things that are not allowed to be eaten by humans in most other dog foods...unless you find a company that uses food grade meat. Most people dont know this!<br /><br />Better yet, Newmans' own uses organic.<br /><br />I'll be honest, I dont use this food all the time. I learned about it from someone who shows Pomeranians and uses this because her dogs coats look better because it helps their health. I actually make a lot of my dog's food after my day at the cattle plant that I unwittingly visited. But I am not always long on time and when I find myself there, I use these or a dry dog food that's organic and human grade from Flint River Ranch, another company a vet told me about.<br /><br />Okay so on to my studies for the past 5 years in dog health. This became fascinating to me...many vets found that many health related issues with dogs began (or multiplied) when commercial dog foods began being made for convenience. Think about it...not only are they suddenly not getting food grade food unless you buy something like Newman's Own, but humans are told how bad processed food is, yet dogs eat the same thing each day, processed food. Many vets are on board to change this in spite of the fact that most veterinary schools are funded by the major dog food manufacturers...so...you figure that out...<br /><br />(p.s. in the old days dogs got table scraps...but these table scraps were in the days before humans ate processed foods with artificial ingredients and preservatives...so dogs eating the meats and vegetables were healthier than today when we buy special food for them!  But bear with me...Newman's Own has changed all this!)<br /><br />So anyhoo...the best place for info is to go to dog shows and ask about diet because health is studied here for coat and longevity and ease in litters etc when it's thier living and life. I have yet to meet a champion who eats commercial dog food unless it's organic with the balance of minerals,veg, good carbs, etc. like Newman's Own. Many also do a raw diet with veg and brown rice.)<br /><br />Many of the minerals needed in the commercial brands are actually added then baked out and many have cornmeal as the main ingredient because it's cheapest...<br /><br />if you look at the nutritional info on Newman's own, even if you don't care that it's human grade and organic, you will see that the balance of protein, vitamin, minerals, etc is ALL the exact measure now studied by dog health experts as ideal.  This is hard to find.<br /><br />So, should you, too, have a dog that is a member of the family, my 5 years of research has led me to praise the Newman's Own label (even for what I eat for myself in their other HUMAN grocery products!) and if you want to supplement this dog food with home cooked meals the best guide to curing your dog through a diet natural to what they need is Dr Pitcairn's book of natural health for dogs and cats. (get the most recent edition if you do; he updates them the more he researches.) He's studied this far more than I'll ever be able to and is a top vet who teaches other vets about what they dont learn in vet school: major PREVENTATIVE measures through natural diet.<br /><br />He began his own quest when someone brought in either a wolf or coyote and he made the connection that whenever he saw wild dogs they didn't have teeth with tartar build up and so many health issues that our house dogs who aren't outside as much wind up with--then he started tracing back to when some of the cancers and skin problems etc began and it was with the emergence of commercial cheap dog food. Coyotes get veg from the tummies of what they kill, there are minerals, things they need from bones, there are things that naturally prevent tartar, fleas etc that we have removed from the diet of our house dogs. (my own dogs now have coats so shiny strangers comment each time I take them out...and p.s. we live in the woods and they have no fleas!)<br /><br />I, personally, have helped friends CURE ""health"" issues in their pets that were actually food issues that their vets kept ""treating"" without ever suggesting they change to a natural diet. They spent tons on medicine for skin problems etc then at my prodding gave them GOOD dog food and ""cured"" them!<br /><br />Newmans Own has taken dog food out of the profit center and into care. While it can't cure all ails as much as balanced vitamin enriched homemade food may in my opinion, it is a staple in my pantry. I also use Flint River Ranch at the recommendation of my vet who studies the same issues. He loves them both.<br /><br />I am a raving fan.<br /><br />and, p.s. no I have no monetary interest in this company which isI why I also recommended other food options and brands...but I care enough about animals to be long-winded due to my years of study on it.",0.82
55025,1,5.0,Male,4.0,0,18.0,2.0,1.0,146.07,"Don't hate it, but don't love it","Like one of the previous reviewers, I found that the artificial sweetener left an aftertaste, as they often do. I am a huge dark ""drinking chocolate"" fan but this didn't taste natural to me. I've kind of learned my lesson to stay away from K-cup beverages that are sweet by nature because I don't care for artificial sweeteners and at this point, that's what most of them use. It's not the worse I've tasted, though.",-0.61
55026,0,4.0,Male,4.0,0,20.0,2.0,4.0,166.15,Wonderful product...,"I have been using this product for a few weeks now, it is sooooo much better and smoother than what I used before. It is highly recommended!",0.99
55027,0,14.0,Male,4.0,0,13.0,2.0,1.0,168.27,no headaches next day,I have tried other energy drinks and 5-hour is the only drink that does not give me headaches the next day.  Taste is just okay but bearable.  Price is expensive if you buy at convenient stores but cheaper via amazon.,0.74
55028,0,24.0,Female,2.0,0,16.0,3.0,3.0,303.56,not that great,"i order this pickle gum as a gag gift ,  came in a big box but a very small package  it was cute  was fun when someone opened it, but then u do try it an theres not much of a pickle taste  an what little taste there is  goes fast",0.88
55029,0,2.0,Male,4.0,0,13.0,4.0,4.0,156.96,Mmmmm MOCHA!,"Ohhhh I so love this matcha!<br />It was way better than a Starbucks mocha latte!<br />I did however make this in my typical latte manner with ice, milk, and creamer with the matcha base.<br /><br />I also as always tasted this matcha straight and it sure could have satisfied me without all the additions but habits die hard and I wanted a cool drink.<br />The mocha taste was so good, a little like coffee, a little like dark chocolate and a whole lot of YUM!<br /><br />I feel so spoiled with my morning matcha routine and can't imagine how I ever got motivated in the mornings without it.<br /><br />The kind of energy boost it gives you is so wonderful - not jittery or excitable but just the right level of boost and it feels like a good clean energy. This is coming from a former Red Bull junkie as well!<br /><br />Actually I also used to be addicted to coffee as well so this gives me both the energy boost I crave along with the flavor of a good coffee! It does have a good coffee flavor too! Its not too strong of a coffee flavor either although I used to adore strong coffee.<br /><br />This one is excellent for my morning ""fix"".",0.99
55030,0,20.0,Male,3.0,0,16.0,2.0,4.0,315.81,Good Flavor & No Salt...Center Spine Section w/Skin & Bones,"I've never had canned salmon with no salt added before.  It is not bad, but it is different.  You can definitely taste the salmon, but in truth, I've had canned salmon numerous times before that had salt in it and it tasted like salmon, too.  The drawback on this particular canned salmon is that it does look like cat food.  If you remove the bones, any large pieces of fish are now in much smaller pieces.  This may work for you, but it isn't exactly what I've become used to with skinless and boneless versions.  The really strong argument for this product is that this is wild-caught Alaskan salmon at a good price.  Plus, if you need a no salt added version or the ability to control the level of salt with self-seasoning, this will definitely work.<br /><br />I have considered buying the skinless and boneless version that Crown Prince puts out, but I have some reservations.  First off is the cost.  You pay more for cans that weigh less (though, maybe the 1.5 ounce weight difference is negated if you remove the bones and skin?).  Second, one reviewer said that the first can was so salty that the remaining eleven cans were going to be donated.  That is a pretty negative reaction, but three other reviewers gave the skinless and boneless version a full five stars.  Finally, the omega-3 seems to be less in the skinless and boneless version, too.  1.5g in the no salt version compared to 0.235g in the skinless and boneless version.  Though, if you end up picking out the skin and bones, doesn't that lower the omega-3 you are consuming?  So, perhaps that is a wash, too.  I guess I'm still not sure.  I may end up going to the skinless and boneless version, but for now, I'll keep up with this one when it comes to my Subscribe & Save.",-0.51
55031,0,9.0,Male,4.0,1,16.0,2.0,5.0,214.66,"Not a strong coffee, but does taste great!","Marley Coffee & Tea One Love Organic Coffee, 15-Count<br /><br />The Marley Coffee comes in single-serving pods, however I did not have a single-serving coffee maker to test these pods. Instead, I tore open the pods and used my Frieling Stainless Steel French press. I let it steep for about 30-40 minutes as I do my morning routine and let the water cool to a drinkable temperature.<br /><br />The coffee is best described as a medium roast. The taste is very mild and actually complements my breakfast very nicely. There is no bitter aftertaste, and it does not smell or taste burnt. I'm not a coffee drinking expert, but I can definitely tell you this coffee tastes great. I usually prefer my local Kona blend or Italian and French roasts for their stronger flavor, but the Marley Coffee is mild but tastes good. I wouldn't say it is coffee flavored water, but it isn't very strong.<br /><br />Overall: 4/5 stars, I'm not a fan of single-serve pods due to the higher cost. It is a mild tasting coffee, so those that prefer full bodied dark roasts won't like it.",0.88
55032,1,1.0,Female,4.0,0,14.0,2.0,1.0,147.1,Dry and tasteless,I should've listened to other reviewers when they said these things are dry. They are very dry and taste nothing like the fig newtons I'm used to. Too bad they couldn't successfully merge the fig newton with whole grains. It just doesn't work,-0.96
55033,0,7.0,Female,3.0,0,13.0,2.0,2.0,170.39,yumm,first off i love P-nuttles...so these bags were perfect.. they come fresh and are perfect to snack on and you don't have to worry about over doing it....,0.99
55034,0,10.0,Male,3.0,0,15.0,2.0,8.0,152.41,Great Snack for Gluten free kids,Sometimes it is hard to find a quick snack for Gluten free kids.  These pretzels are the best of all the GF pretzels we have tried. We leave a bag at my sons preschool for snack time. He loves them.,0.98
55035,0,4.0,Male,3.0,0,14.0,9.0,10.0,159.91,Amazing!,"I bought these to make tiramisu for a friend who has celiac disease, and not only did she love it, but it turned out so much better than with regular lady fingers. These lady fingers are much harder, and hold up much better after soaking. I'm never going back to regular lady fingers.",0.92
55036,0,18.0,Male,3.0,0,26.0,14.0,18.0,170.41,So convenient!,This is the same product we buy at the pet store but it is much cheaper and is more convenient to have it delivered every month!,0.89
55037,0,1.0,Male,3.0,0,18.0,3.0,3.0,151.78,Pretty good coffee,"We end up spending a lot on ground coffee each month. Ordering through Amazon helped cut the costs. This is a pretty darn good coffee. It still doesn't beat Starbucks (sorry, consumer world).<br /><br />It tastes good, packs a punch, and smells great.",0.92
55038,0,20.0,Male,3.0,0,12.0,2.0,5.0,198.79,Do not buy! Disgusting!!!,"I have tried other torani syrups and like them.  I have tried the DaVinci Caramel and love that.  I only tried this brand because it had a good price.  Now I cannot return it, and have wasted money.  There is no way I can use this.  It is absolutely disgusting!  I could not even drink the first cup that I made with this--it made me gag!  It does NOT taste like caramel at all!  It tastes like chemicals and has a spicy after-taste.  I will definitely be going back to using DaVinci.  Wish I had not wasted my money on this.",-0.93
